CBSA Code,CBSA Name,County FIPS,County Name,LL Amount,Loan Limit Ranges,Measure Names,State Name,CBSA Code (Clean),cfCBSAcode,cfCBSAname,Latitude (generated),Longitude (generated)
11180,"Ames, IA",015,Boone County,"$832,750","Exactly $832,750",No Measure Value,Iowa,11180,CBSA Code: ,CBSA Name: ,42.037,-93.9317
47940,"Waterloo-Cedar Falls, IA",013,Black Hawk County,"$832,750","Exactly $832,750",No Measure Value,Iowa,47940,CBSA Code: ,CBSA Name: ,42.4762,-92.318
16300,"Cedar Rapids, IA",011,Benton County,"$832,750","Exactly $832,750",No Measure Value,Iowa,16300,CBSA Code: ,CBSA Name: ,42.0802,-92.067
99999,,009,Audubon County,"$832,750","Exactly $832,750",No Measure Value,Iowa,,,,41.6815,-94.9186
99999,,007,Appanoose County,"$832,750","Exactly $832,750",No Measure Value,Iowa,,,,40.743,-92.868
99999,,005,Allamakee County,"$832,750","Exactly $832,750",No Measure Value,Iowa,,,,43.2887,-91.3442
99999,,003,Adams County,"$832,750","Exactly $832,750",No Measure Value,Iowa,,,,41.0282,-94.6995
99999,,001,Adair County,"$832,750","Exactly $832,750",No Measure Value,Iowa,,,,41.3297,-94.4707
23060,"Fort Wayne, IN",183,Whitley County,"$832,750","Exactly $832,750",No Measure Value,Indiana,23060,CBSA Code: ,CBSA Name: ,41.1483,-85.5122
33900,"Monticello, IN",181,White County,"$832,750","Exactly $832,750",No Measure Value,Indiana,33900,CBSA Code: ,CBSA Name: ,40.7372,-86.9234
23060,"Fort Wayne, IN",179,Wells County,"$832,750","Exactly $832,750",No Measure Value,Indiana,23060,CBSA Code: ,CBSA Name: ,40.7426,-85.2027
39980,"Richmond, IN",177,Wayne County,"$832,750","Exactly $832,750",No Measure Value,Indiana,39980,CBSA Code: ,CBSA Name: ,39.8599,-85.0169
31140,"Louisville/Jefferson County, KY-IN",175,Washington County,"$832,750","Exactly $832,750",No Measure Value,Indiana,31140,CBSA Code: ,CBSA Name: ,38.6055,-86.097
21780,"Evansville, IN",173,Warrick County,"$832,750","Exactly $832,750",No Measure Value,Indiana,21780,CBSA Code: ,CBSA Name: ,38.062,-87.2847
29200,"Lafayette-West Lafayette, IN",171,Warren County,"$832,750","Exactly $832,750",No Measure Value,Indiana,29200,CBSA Code: ,CBSA Name: ,40.3028,-87.3887
47340,"Wabash, IN",169,Wabash County,"$832,750","Exactly $832,750",No Measure Value,Indiana,47340,CBSA Code: ,CBSA Name: ,40.8493,-85.7919
45460,"Terre Haute, IN",167,Vigo County,"$832,750","Exactly $832,750",No Measure Value,Indiana,45460,CBSA Code: ,CBSA Name: ,39.435,-87.3855
45460,"Terre Haute, IN",165,Vermillion County,"$832,750","Exactly $832,750",No Measure Value,Indiana,45460,CBSA Code: ,CBSA Name: ,39.8784,-87.4557
21780,"Evansville, IN",163,Vanderburgh County,"$832,750","Exactly $832,750",No Measure Value,Indiana,21780,CBSA Code: ,CBSA Name: ,37.9993,-87.5741
99999,,161,Union County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,39.6256,-84.925
26900,"Indianapolis-Carmel-Greenwood, IN",159,Tipton County,"$832,750","Exactly $832,750",No Measure Value,Indiana,26900,CBSA Code: ,CBSA Name: ,40.3095,-86.0521
29200,"Lafayette-West Lafayette, IN",157,Tippecanoe County,"$832,750","Exactly $832,750",No Measure Value,Indiana,29200,CBSA Code: ,CBSA Name: ,40.3925,-86.8937
99999,,155,Switzerland County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,38.8084,-85.0112
45460,"Terre Haute, IN",153,Sullivan County,"$832,750","Exactly $832,750",No Measure Value,Indiana,45460,CBSA Code: ,CBSA Name: ,39.0809,-87.4202
11420,"Angola, IN",151,Steuben County,"$832,750","Exactly $832,750",No Measure Value,Indiana,11420,CBSA Code: ,CBSA Name: ,41.6431,-85.0003
99999,,149,Starke County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,41.298,-86.6191
43780,"South Bend-Mishawaka, IN-MI",141,St. Joseph County,"$832,750","Exactly $832,750",No Measure Value,Indiana,43780,CBSA Code: ,CBSA Name: ,41.5981,-86.2736
99999,,147,Spencer County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,37.9945,-87.0107
26900,"Indianapolis-Carmel-Greenwood, IN",145,Shelby County,"$832,750","Exactly $832,750",No Measure Value,Indiana,26900,CBSA Code: ,CBSA Name: ,39.5242,-85.7912
99999,,143,Scott County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,38.6962,-85.7482
99999,,139,Rush County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,39.6214,-85.4664
99999,,137,Ripley County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,39.112,-85.2718
99999,,135,Randolph County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,40.1599,-85.0115
24600,"Greencastle, IN",133,Putnam County,"$832,750","Exactly $832,750",No Measure Value,Indiana,24600,CBSA Code: ,CBSA Name: ,39.6666,-86.8498
99999,,131,Pulaski County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,41.041,-86.6992
21780,"Evansville, IN",129,Posey County,"$832,750","Exactly $832,750",No Measure Value,Indiana,21780,CBSA Code: ,CBSA Name: ,38.0025,-87.8613
16980,"Chicago-Naperville-Elgin, IL-IN",127,Porter County,"$832,750","Exactly $832,750",No Measure Value,Indiana,16980,CBSA Code: ,CBSA Name: ,41.4674,-87.0746
99999,,125,Pike County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,38.3898,-87.2403
99999,,123,Perry County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,38.0538,-86.6108
99999,,121,Parke County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,39.7787,-87.1924
14020,"Bloomington, IN",119,Owen County,"$832,750","Exactly $832,750",No Measure Value,Indiana,14020,CBSA Code: ,CBSA Name: ,39.3203,-86.8697
99999,,117,Orange County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,38.5438,-86.4952
17140,"Cincinnati, OH-KY-IN",115,Ohio County,"$832,750","Exactly $832,750",No Measure Value,Indiana,17140,CBSA Code: ,CBSA Name: ,38.9655,-84.9412
28340,"Kendallville, IN",113,Noble County,"$832,750","Exactly $832,750",No Measure Value,Indiana,28340,CBSA Code: ,CBSA Name: ,41.402,-85.4233
16980,"Chicago-Naperville-Elgin, IL-IN",111,Newton County,"$832,750","Exactly $832,750",No Measure Value,Indiana,16980,CBSA Code: ,CBSA Name: ,40.9788,-87.4012
26900,"Indianapolis-Carmel-Greenwood, IN",109,Morgan County,"$832,750","Exactly $832,750",No Measure Value,Indiana,26900,CBSA Code: ,CBSA Name: ,39.4884,-86.4692
18820,"Crawfordsville, IN",107,Montgomery County,"$832,750","Exactly $832,750",No Measure Value,Indiana,18820,CBSA Code: ,CBSA Name: ,40.0431,-86.894
14020,"Bloomington, IN",105,Monroe County,"$832,750","Exactly $832,750",No Measure Value,Indiana,14020,CBSA Code: ,CBSA Name: ,39.1741,-86.5267
37940,"Peru, IN",103,Miami County,"$832,750","Exactly $832,750",No Measure Value,Indiana,37940,CBSA Code: ,CBSA Name: ,40.7805,-86.0549
99999,,101,Martin County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,38.7056,-86.8034
38500,"Plymouth, IN",099,Marshall County,"$832,750","Exactly $832,750",No Measure Value,Indiana,38500,CBSA Code: ,CBSA Name: ,41.3315,-86.2622
26900,"Indianapolis-Carmel-Greenwood, IN",097,Marion County,"$832,750","Exactly $832,750",No Measure Value,Indiana,26900,CBSA Code: ,CBSA Name: ,39.7798,-86.1394
26900,"Indianapolis-Carmel-Greenwood, IN",095,Madison County,"$832,750","Exactly $832,750",No Measure Value,Indiana,26900,CBSA Code: ,CBSA Name: ,40.1589,-85.7193
13260,"Bedford, IN",093,Lawrence County,"$832,750","Exactly $832,750",No Measure Value,Indiana,13260,CBSA Code: ,CBSA Name: ,38.8406,-86.48
33140,"Michigan City-La Porte, IN",091,Laporte County,"$832,750","Exactly $832,750",No Measure Value,Indiana,33140,CBSA Code: ,CBSA Name: ,41.506,-86.7274
16980,"Chicago-Naperville-Elgin, IL-IN",089,Lake County,"$832,750","Exactly $832,750",No Measure Value,Indiana,16980,CBSA Code: ,CBSA Name: ,41.438,-87.3727
99999,,087,Lagrange County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,41.6374,-85.426
47700,"Warsaw, IN",085,Kosciusko County,"$832,750","Exactly $832,750",No Measure Value,Indiana,47700,CBSA Code: ,CBSA Name: ,41.2387,-85.8534
47180,"Vincennes, IN",083,Knox County,"$832,750","Exactly $832,750",No Measure Value,Indiana,47180,CBSA Code: ,CBSA Name: ,38.662,-87.4295
26900,"Indianapolis-Carmel-Greenwood, IN",081,Johnson County,"$832,750","Exactly $832,750",No Measure Value,Indiana,26900,CBSA Code: ,CBSA Name: ,39.4828,-86.1012
99999,,079,Jennings County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,39.0071,-85.621
31500,"Madison, IN",077,Jefferson County,"$832,750","Exactly $832,750",No Measure Value,Indiana,31500,CBSA Code: ,CBSA Name: ,38.7525,-85.4432
99999,,075,Jay County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,40.4373,-85.0053
16980,"Chicago-Naperville-Elgin, IL-IN",073,Jasper County,"$832,750","Exactly $832,750",No Measure Value,Indiana,16980,CBSA Code: ,CBSA Name: ,41.0105,-87.1034
42980,"Seymour, IN",071,Jackson County,"$832,750","Exactly $832,750",No Measure Value,Indiana,42980,CBSA Code: ,CBSA Name: ,38.8901,-86.0369
26540,"Huntington, IN",069,Huntington County,"$832,750","Exactly $832,750",No Measure Value,Indiana,26540,CBSA Code: ,CBSA Name: ,40.8297,-85.4885
29020,"Kokomo, IN",067,Howard County,"$832,750","Exactly $832,750",No Measure Value,Indiana,29020,CBSA Code: ,CBSA Name: ,40.4698,-86.1192
35220,"New Castle, IN",065,Henry County,"$832,750","Exactly $832,750",No Measure Value,Indiana,35220,CBSA Code: ,CBSA Name: ,39.9332,-85.3884
26900,"Indianapolis-Carmel-Greenwood, IN",063,Hendricks County,"$832,750","Exactly $832,750",No Measure Value,Indiana,26900,CBSA Code: ,CBSA Name: ,39.7622,-86.5068
31140,"Louisville/Jefferson County, KY-IN",061,Harrison County,"$832,750","Exactly $832,750",No Measure Value,Indiana,31140,CBSA Code: ,CBSA Name: ,38.1907,-86.1341
26900,"Indianapolis-Carmel-Greenwood, IN",059,Hancock County,"$832,750","Exactly $832,750",No Measure Value,Indiana,26900,CBSA Code: ,CBSA Name: ,39.8222,-85.775
26900,"Indianapolis-Carmel-Greenwood, IN",057,Hamilton County,"$832,750","Exactly $832,750",No Measure Value,Indiana,26900,CBSA Code: ,CBSA Name: ,40.0846,-86.0524
99999,,055,Greene County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,39.0348,-86.9615
31980,"Marion, IN",053,Grant County,"$832,750","Exactly $832,750",No Measure Value,Indiana,31980,CBSA Code: ,CBSA Name: ,40.5179,-85.655
99999,,051,Gibson County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,38.3499,-87.5678
99999,,049,Fulton County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,41.041,-86.2066
17140,"Cincinnati, OH-KY-IN",047,Franklin County,"$832,750","Exactly $832,750",No Measure Value,Indiana,17140,CBSA Code: ,CBSA Name: ,39.3971,-85.0571
99999,,045,Fountain County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,40.1604,-87.2644
31140,"Louisville/Jefferson County, KY-IN",043,Floyd County,"$832,750","Exactly $832,750",No Measure Value,Indiana,31140,CBSA Code: ,CBSA Name: ,38.2987,-85.8932
18220,"Connersville, IN",041,Fayette County,"$832,750","Exactly $832,750",No Measure Value,Indiana,18220,CBSA Code: ,CBSA Name: ,39.6562,-85.1677
21140,"Elkhart-Goshen, IN",039,Elkhart County,"$832,750","Exactly $832,750",No Measure Value,Indiana,21140,CBSA Code: ,CBSA Name: ,41.5984,-85.8585
27540,"Jasper, IN",037,Dubois County,"$832,750","Exactly $832,750",No Measure Value,Indiana,27540,CBSA Code: ,CBSA Name: ,38.3651,-86.8769
34620,"Muncie, IN",035,Delaware County,"$832,750","Exactly $832,750",No Measure Value,Indiana,34620,CBSA Code: ,CBSA Name: ,40.2284,-85.3965
12140,"Auburn, IN",033,Dekalb County,"$832,750","Exactly $832,750",No Measure Value,Indiana,12140,CBSA Code: ,CBSA Name: ,41.4015,-84.9986
24700,"Greensburg, IN",031,Decatur County,"$832,750","Exactly $832,750",No Measure Value,Indiana,24700,CBSA Code: ,CBSA Name: ,39.2866,-85.4915
17140,"Cincinnati, OH-KY-IN",029,Dearborn County,"$832,750","Exactly $832,750",No Measure Value,Indiana,17140,CBSA Code: ,CBSA Name: ,39.1215,-84.9602
47780,"Washington, IN",027,Daviess County,"$832,750","Exactly $832,750",No Measure Value,Indiana,47780,CBSA Code: ,CBSA Name: ,38.6977,-87.0972
99999,,025,Crawford County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,38.2644,-86.4229
23140,"Frankfort, IN",023,Clinton County,"$832,750","Exactly $832,750",No Measure Value,Indiana,23140,CBSA Code: ,CBSA Name: ,40.3086,-86.4691
45460,"Terre Haute, IN",021,Clay County,"$832,750","Exactly $832,750",No Measure Value,Indiana,45460,CBSA Code: ,CBSA Name: ,39.3825,-87.091
31140,"Louisville/Jefferson County, KY-IN",019,Clark County,"$832,750","Exactly $832,750",No Measure Value,Indiana,31140,CBSA Code: ,CBSA Name: ,38.4373,-85.8012
30900,"Logansport, IN",017,Cass County,"$832,750","Exactly $832,750",No Measure Value,Indiana,30900,CBSA Code: ,CBSA Name: ,40.7369,-86.3737
29200,"Lafayette-West Lafayette, IN",015,Carroll County,"$832,750","Exactly $832,750",No Measure Value,Indiana,29200,CBSA Code: ,CBSA Name: ,40.5879,-86.5729
26900,"Indianapolis-Carmel-Greenwood, IN",013,Brown County,"$832,750","Exactly $832,750",No Measure Value,Indiana,26900,CBSA Code: ,CBSA Name: ,39.1969,-86.2264
26900,"Indianapolis-Carmel-Greenwood, IN",011,Boone County,"$832,750","Exactly $832,750",No Measure Value,Indiana,26900,CBSA Code: ,CBSA Name: ,40.0509,-86.4686
99999,,009,Blackford County,"$832,750","Exactly $832,750",No Measure Value,Indiana,,,,40.4729,-85.3261
29200,"Lafayette-West Lafayette, IN",007,Benton County,"$832,750","Exactly $832,750",No Measure Value,Indiana,29200,CBSA Code: ,CBSA Name: ,40.6037,-87.3111
18020,"Columbus, IN",005,Bartholomew County,"$832,750","Exactly $832,750",No Measure Value,Indiana,18020,CBSA Code: ,CBSA Name: ,39.1949,-85.8843
23060,"Fort Wayne, IN",003,Allen County,"$832,750","Exactly $832,750",No Measure Value,Indiana,23060,CBSA Code: ,CBSA Name: ,41.0968,-85.0703
19540,"Decatur, IN",001,Adams County,"$832,750","Exactly $832,750",No Measure Value,Indiana,19540,CBSA Code: ,CBSA Name: ,40.7462,-84.9366
37900,"Peoria, IL",203,Woodford County,"$832,750","Exactly $832,750",No Measure Value,Illinois,37900,CBSA Code: ,CBSA Name: ,40.7626,-89.2427
40420,"Rockford, IL",201,Winnebago County,"$832,750","Exactly $832,750",No Measure Value,Illinois,40420,CBSA Code: ,CBSA Name: ,42.3251,-89.1691
32060,"Marion-Herrin, IL",199,Williamson County,"$832,750","Exactly $832,750",No Measure Value,Illinois,32060,CBSA Code: ,CBSA Name: ,37.7281,-88.9297
16980,"Chicago-Naperville-Elgin, IL-IN",197,Will County,"$832,750","Exactly $832,750",No Measure Value,Illinois,16980,CBSA Code: ,CBSA Name: ,41.4662,-87.8889
44580,"Sterling, IL",195,Whiteside County,"$832,750","Exactly $832,750",No Measure Value,Illinois,44580,CBSA Code: ,CBSA Name: ,41.7565,-89.9385
99999,,193,White County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,38.0724,-88.1691
99999,,191,Wayne County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,38.4333,-88.4237
99999,,189,Washington County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,38.3664,-89.4248
99999,,187,Warren County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,40.8489,-90.6152
99999,,185,Wabash County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,38.4039,-87.8596
19180,"Danville, IL",183,Vermilion County,"$832,750","Exactly $832,750",No Measure Value,Illinois,19180,CBSA Code: ,CBSA Name: ,40.1783,-87.7363
99999,,181,Union County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,37.4654,-89.2571
37900,"Peoria, IL",179,Tazewell County,"$832,750","Exactly $832,750",No Measure Value,Illinois,37900,CBSA Code: ,CBSA Name: ,40.5355,-89.5459
23300,"Freeport, IL",177,Stephenson County,"$832,750","Exactly $832,750",No Measure Value,Illinois,23300,CBSA Code: ,CBSA Name: ,42.3498,-89.6607
37900,"Peoria, IL",175,Stark County,"$832,750","Exactly $832,750",No Measure Value,Illinois,37900,CBSA Code: ,CBSA Name: ,41.0982,-89.8116
41180,"St. Louis, MO-IL",163,St. Clair County,"$832,750","Exactly $832,750",No Measure Value,Illinois,41180,CBSA Code: ,CBSA Name: ,38.439,-89.9328
99999,,173,Shelby County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,39.4274,-88.7479
27300,"Jacksonville, IL",171,Scott County,"$832,750","Exactly $832,750",No Measure Value,Illinois,27300,CBSA Code: ,CBSA Name: ,39.655,-90.4782
99999,,169,Schuyler County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,40.1317,-90.6279
44100,"Springfield, IL",167,Sangamon County,"$832,750","Exactly $832,750",No Measure Value,Illinois,44100,CBSA Code: ,CBSA Name: ,39.7498,-89.7053
99999,,165,Saline County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,37.754,-88.5405
19340,"Davenport-Moline-Rock Island, IA-IL",161,Rock Island County,"$832,750","Exactly $832,750",No Measure Value,Illinois,19340,CBSA Code: ,CBSA Name: ,41.5548,-90.3036
99999,,159,Richland County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,38.7098,-88.0966
99999,,157,Randolph County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,38.0133,-89.8253
36837,"Ottawa, IL",155,Putnam County,"$832,750","Exactly $832,750",No Measure Value,Illinois,36837,CBSA Code: ,CBSA Name: ,41.2193,-89.3147
99999,,153,Pulaski County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,37.2017,-89.1515
99999,,151,Pope County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,37.3341,-88.5987
99999,,149,Pike County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,39.6204,-90.9168
16580,"Champaign-Urbana, IL",147,Piatt County,"$832,750","Exactly $832,750",No Measure Value,Illinois,16580,CBSA Code: ,CBSA Name: ,40.0383,-88.6044
99999,,145,Perry County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,38.0848,-89.356
37900,"Peoria, IL",143,Peoria County,"$832,750","Exactly $832,750",No Measure Value,Illinois,37900,CBSA Code: ,CBSA Name: ,40.7421,-89.7691
40300,"Rochelle, IL",141,Ogle County,"$832,750","Exactly $832,750",No Measure Value,Illinois,40300,CBSA Code: ,CBSA Name: ,42.046,-89.3137
99999,,139,Moultrie County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,39.6126,-88.6408
27300,"Jacksonville, IL",137,Morgan County,"$832,750","Exactly $832,750",No Measure Value,Illinois,27300,CBSA Code: ,CBSA Name: ,39.7065,-90.1763
99999,,135,Montgomery County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,39.2602,-89.4209
41180,"St. Louis, MO-IL",133,Monroe County,"$832,750","Exactly $832,750",No Measure Value,Illinois,41180,CBSA Code: ,CBSA Name: ,38.3052,-90.1415
19340,"Davenport-Moline-Rock Island, IA-IL",131,Mercer County,"$832,750","Exactly $832,750",No Measure Value,Illinois,19340,CBSA Code: ,CBSA Name: ,41.1981,-90.7508
44100,"Springfield, IL",129,Menard County,"$832,750","Exactly $832,750",No Measure Value,Illinois,44100,CBSA Code: ,CBSA Name: ,40.027,-89.787
14010,"Bloomington, IL",113,Mclean County,"$832,750","Exactly $832,750",No Measure Value,Illinois,14010,CBSA Code: ,CBSA Name: ,40.5209,-88.8633
16980,"Chicago-Naperville-Elgin, IL-IN",111,Mchenry County,"$832,750","Exactly $832,750",No Measure Value,Illinois,16980,CBSA Code: ,CBSA Name: ,42.3249,-88.4523
31380,"Macomb, IL",109,Mcdonough County,"$832,750","Exactly $832,750",No Measure Value,Illinois,31380,CBSA Code: ,CBSA Name: ,40.4649,-90.6775
37140,"Paducah, KY-IL",127,Massac County,"$832,750","Exactly $832,750",No Measure Value,Illinois,37140,CBSA Code: ,CBSA Name: ,37.2023,-88.6978
99999,,125,Mason County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,40.2453,-89.8583
37900,"Peoria, IL",123,Marshall County,"$832,750","Exactly $832,750",No Measure Value,Illinois,37900,CBSA Code: ,CBSA Name: ,41.0318,-89.3429
16460,"Centralia, IL",121,Marion County,"$832,750","Exactly $832,750",No Measure Value,Illinois,16460,CBSA Code: ,CBSA Name: ,38.6548,-88.9187
41180,"St. Louis, MO-IL",119,Madison County,"$832,750","Exactly $832,750",No Measure Value,Illinois,41180,CBSA Code: ,CBSA Name: ,38.8281,-89.8552
41180,"St. Louis, MO-IL",117,Macoupin County,"$832,750","Exactly $832,750",No Measure Value,Illinois,41180,CBSA Code: ,CBSA Name: ,39.2597,-89.9251
19500,"Decatur, IL",115,Macon County,"$832,750","Exactly $832,750",No Measure Value,Illinois,19500,CBSA Code: ,CBSA Name: ,39.8618,-88.9818
30660,"Lincoln, IL",107,Logan County,"$832,750","Exactly $832,750",No Measure Value,Illinois,30660,CBSA Code: ,CBSA Name: ,40.1187,-89.3736
38700,"Pontiac, IL",105,Livingston County,"$832,750","Exactly $832,750",No Measure Value,Illinois,38700,CBSA Code: ,CBSA Name: ,40.8666,-88.5871
19940,"Dixon, IL",103,Lee County,"$832,750","Exactly $832,750",No Measure Value,Illinois,19940,CBSA Code: ,CBSA Name: ,41.7519,-89.2867
99999,,101,Lawrence County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,38.709,-87.7143
36837,"Ottawa, IL",099,Lasalle County,"$832,750","Exactly $832,750",No Measure Value,Illinois,36837,CBSA Code: ,CBSA Name: ,41.2787,-88.8759
16980,"Chicago-Naperville-Elgin, IL-IN",097,Lake County,"$832,750","Exactly $832,750",No Measure Value,Illinois,16980,CBSA Code: ,CBSA Name: ,42.3243,-88.0155
23660,"Galesburg, IL",095,Knox County,"$832,750","Exactly $832,750",No Measure Value,Illinois,23660,CBSA Code: ,CBSA Name: ,40.9298,-90.2134
16980,"Chicago-Naperville-Elgin, IL-IN",093,Kendall County,"$832,750","Exactly $832,750",No Measure Value,Illinois,16980,CBSA Code: ,CBSA Name: ,41.5904,-88.4291
28100,"Kankakee, IL",091,Kankakee County,"$832,750","Exactly $832,750",No Measure Value,Illinois,28100,CBSA Code: ,CBSA Name: ,41.1487,-87.8846
16980,"Chicago-Naperville-Elgin, IL-IN",089,Kane County,"$832,750","Exactly $832,750",No Measure Value,Illinois,16980,CBSA Code: ,CBSA Name: ,41.9379,-88.4322
99999,,087,Johnson County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,37.4479,-88.8773
99999,,085,Jo Daviess County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,42.3507,-90.1821
41180,"St. Louis, MO-IL",083,Jersey County,"$832,750","Exactly $832,750",No Measure Value,Illinois,41180,CBSA Code: ,CBSA Name: ,39.094,-90.3706
34500,"Mount Vernon, IL",081,Jefferson County,"$832,750","Exactly $832,750",No Measure Value,Illinois,34500,CBSA Code: ,CBSA Name: ,38.3005,-88.9236
99999,,079,Jasper County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,39.0124,-88.1545
16060,"Carbondale, IL",077,Jackson County,"$832,750","Exactly $832,750",No Measure Value,Illinois,16060,CBSA Code: ,CBSA Name: ,37.759,-89.4099
99999,,075,Iroquois County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,40.7483,-87.8255
19340,"Davenport-Moline-Rock Island, IA-IL",073,Henry County,"$832,750","Exactly $832,750",No Measure Value,Illinois,19340,CBSA Code: ,CBSA Name: ,41.3661,-90.1453
15460,"Burlington, IA-IL",071,Henderson County,"$832,750","Exactly $832,750",No Measure Value,Illinois,15460,CBSA Code: ,CBSA Name: ,40.8522,-90.9209
99999,,069,Hardin County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,37.5013,-88.2378
99999,,067,Hancock County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,40.4172,-91.1408
99999,,065,Hamilton County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,38.0852,-88.5391
16980,"Chicago-Naperville-Elgin, IL-IN",063,Grundy County,"$832,750","Exactly $832,750",No Measure Value,Illinois,16980,CBSA Code: ,CBSA Name: ,41.2873,-88.4183
99999,,061,Greene County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,39.322,-90.3808
99999,,059,Gallatin County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,37.7452,-88.2157
15900,"Canton, IL",057,Fulton County,"$832,750","Exactly $832,750",No Measure Value,Illinois,15900,CBSA Code: ,CBSA Name: ,40.4504,-90.1768
99999,,055,Franklin County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,37.9944,-88.9238
16580,"Champaign-Urbana, IL",053,Ford County,"$832,750","Exactly $832,750",No Measure Value,Illinois,16580,CBSA Code: ,CBSA Name: ,40.6977,-88.1805
99999,,051,Fayette County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,38.98,-89.0318
20820,"Effingham, IL",049,Effingham County,"$832,750","Exactly $832,750",No Measure Value,Illinois,20820,CBSA Code: ,CBSA Name: ,39.0658,-88.5834
99999,,047,Edwards County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,38.4138,-88.0564
99999,,045,Edgar County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,39.6827,-87.7497
16980,"Chicago-Naperville-Elgin, IL-IN",043,Dupage County,"$832,750","Exactly $832,750",No Measure Value,Illinois,16980,CBSA Code: ,CBSA Name: ,41.8389,-88.091
99999,,041,Douglas County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,39.7637,-88.2205
16980,"Chicago-Naperville-Elgin, IL-IN",037,Dekalb County,"$832,750","Exactly $832,750",No Measure Value,Illinois,16980,CBSA Code: ,CBSA Name: ,41.8825,-88.7714
99999,,039,De Witt County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,40.1762,-88.9037
20820,"Effingham, IL",035,Cumberland County,"$832,750","Exactly $832,750",No Measure Value,Illinois,20820,CBSA Code: ,CBSA Name: ,39.2765,-88.2406
99999,,033,Crawford County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,39.016,-87.7586
16980,"Chicago-Naperville-Elgin, IL-IN",031,Cook County,"$832,750","Exactly $832,750",No Measure Value,Illinois,16980,CBSA Code: ,CBSA Name: ,41.8129,-87.7536
16660,"Charleston-Mattoon, IL",029,Coles County,"$832,750","Exactly $832,750",No Measure Value,Illinois,16660,CBSA Code: ,CBSA Name: ,39.5297,-88.2167
41180,"St. Louis, MO-IL",027,Clinton County,"$832,750","Exactly $832,750",No Measure Value,Illinois,41180,CBSA Code: ,CBSA Name: ,38.5805,-89.4237
99999,,025,Clay County,"$832,750","Exactly $832,750",No Measure Value,Illinois,,,,38.7567,-88.4773
