cbsa_code,county,state,loan_limit,longitude,latitude
27220,Teton County,WY,1249125,-110.5501,43.9385
47900,Jefferson County,WV,1249125,-77.8596,39.3165
47900,Warren County,VA,1249125,-78.1977,38.8968
47900,Stafford County,VA,1249125,-77.4766,38.4174
47900,Spotsylvania County,VA,1249125,-77.6566,38.1861
47900,Rappahannock County,VA,1249125,-78.1291,38.6922
47900,Prince William County,VA,1249125,-77.4444,38.7221
47900,Manassas Park City,VA,1249125,-77.4363,38.7713
47900,Manassas City,VA,1249125,-77.4824,38.7449
47900,Loudoun County,VA,1249125,-77.6642,39.0858
47900,Fredericksburg City,VA,1249125,-77.4857,38.2983
47900,Fauquier County,VA,1249125,-77.8162,38.7121
47900,Falls Church City,VA,1249125,-77.1728,38.8821
47900,Fairfax County,VA,1249125,-77.3234,38.8316
47900,Fairfax City,VA,1249125,-77.3021,38.852
47900,Culpeper County,VA,1249125,-78.0018,38.5056
47900,Clarke County,VA,1249125,-77.9705,39.1225
47900,Arlington County,VA,1249125,-77.1079,38.8811
47900,Alexandria City,VA,1249125,-77.0903,38.8152
34880,Nantucket County,MA,1249125,-70.0042,41.3157
47240,Dukes County,MA,1249125,-70.6209,41.3918
47900,Prince George'S County,MD,1249125,-76.8411,38.8356
47900,Montgomery County,MD,1249125,-77.2388,39.1442
47900,Frederick County,MD,1249125,-77.3679,39.4703
47900,Charles County,MD,1249125,-77.1515,38.4864
27220,Teton County,ID,1249125,-111.2233,43.7265
47900,District Of Columbia,NA,1249125,-76.9882,38.894
20780,Eagle County,CO,1249125,-106.6461,39.6378
42100,Santa Cruz County,CA,1249125,-122.0334,37.0686
41940,Santa Clara County,CA,1249125,-121.7207,37.1901
41860,San Mateo County,CA,1249125,-122.3109,37.4084
41860,San Francisco County,CA,1249125,-122.4461,37.7591
41940,San Benito County,CA,1249125,-121.0306,36.5945
31080,Orange County,CA,1249125,-117.7196,33.6664
41860,Marin County,CA,1249125,-122.7009,38.0685
31080,Los Angeles County,CA,1249125,-118.1424,34.2663
41860,Contra Costa County,CA,1249125,-121.9129,37.8886
41860,Alameda County,CA,1249125,-121.8648,37.6798
99999,Madison County,VA,1209750,-78.2789,38.429
25770,Pike County,PA,1209750,-75.0513,41.3416
35620,Westchester County,NY,1209750,-73.7718,41.1249
35620,Suffolk County,NY,1209750,-72.9176,40.9086
35620,Rockland County,NY,1209750,-74.0653,41.1589
35620,Richmond County,NY,1209750,-74.1446,40.5726
35620,Queens County,NY,1209750,-73.8196,40.7043
35620,Putnam County,NY,1209750,-73.7555,41.4237
35620,New York County,NY,1209750,-73.9605,40.7882
35620,Nassau County,NY,1209750,-73.573,40.7554
35620,Kings County,NY,1209750,-73.9391,40.6553
35620,Bronx County,NY,1209750,-73.8664,40.856
35620,Union County,NJ,1209750,-74.2739,40.6656
35620,Sussex County,NJ,1209750,-74.6997,41.1285
35620,Somerset County,NJ,1209750,-74.6246,40.5669
35620,Passaic County,NJ,1209750,-74.308,41.0117
35620,Ocean County,NJ,1209750,-74.2864,39.8409
35620,Morris County,NJ,1209750,-74.5721,40.8677
35620,Monmouth County,NJ,1209750,-74.1884,40.2791
35620,Middlesex County,NJ,1209750,-74.4006,40.4306
35620,Hunterdon County,NJ,1209750,-74.9125,40.5639
35620,Hudson County,NJ,1209750,-74.0641,40.7337
35620,Essex County,NJ,1209750,-74.2539,40.7945
35620,Bergen County,NJ,1209750,-74.0323,40.9485
30500,Calvert County,MD,1209750,-76.5914,38.5432
40090,Pitkin County,CO,1209750,-106.9304,39.1721
40090,Garfield County,CO,1209750,-107.5261,39.7184
25720,Wasatch County,UT,1150000,-111.135,40.2966
25720,Summit County,UT,1150000,-110.7554,40.9014
41740,San Diego County,CA,1104000,-116.6934,33.0185
14720,Summit County,CO,1092500,-106.0037,39.6418
14720,Lake County,CO,1092500,-106.3357,39.2184
44460,Routt County,CO,1089050,-107.0432,40.4633
44460,Moffat County,CO,1089050,-108.1812,40.6098
42660,Snohomish County,WA,1063750,-121.682,48.0379
42660,Pierce County,WA,1063750,-122.0375,47.0256
42660,King County,WA,1063750,-121.8726,47.4335
37100,Ventura County,CA,1035000,-119.084,34.4736
34980,Wilson County,TN,1029250,-86.3215,36.153
34980,Williamson County,TN,1029250,-86.9151,35.8732
34980,Trousdale County,TN,1029250,-86.1402,36.3909
34980,Sumner County,TN,1029250,-86.4726,36.4488
34980,Smith County,TN,1029250,-85.9737,36.2544
34980,Rutherford County,TN,1029250,-86.3934,35.8599
34980,Robertson County,TN,1029250,-86.8818,36.5003
34980,Maury County,TN,1029250,-87.0804,35.6297
34980,Macon County,TN,1029250,-86.0142,36.5267
34980,Hickman County,TN,1029250,-87.4715,35.8058
34980,Dickson County,TN,1029250,-87.3611,36.1462
34980,Davidson County,TN,1029250,-86.7808,36.1844
34980,Cheatham County,TN,1029250,-87.0841,36.2485
34980,Cannon County,TN,1029250,-86.0519,35.8086
34900,Napa County,CA,1017750,-122.3262,38.5106
42020,San Luis Obispo County,CA,1000500,-120.336,35.3474
99999,Wayne County,UT,997050,-110.9058,38.33
99999,San Miguel County,CO,994750,-108.4124,37.9642
41500,Monterey County,CA,994750,-121.494,36.3564
28580,Monroe County,FL,990150,-81.0211,25.4621
14860,Western Connecticut Planning Region,CT,977500,-73.4445,41.3267
14860,Greater Bridgeport Planning Region,CT,977500,-73.2338,41.2469
14460,Strafford County,NH,962550,-71.0587,43.3285
14460,Rockingham County,NH,962550,-71.068,43.0068
14460,Suffolk County,MA,962550,-71.0926,42.301
14460,Plymouth County,MA,962550,-70.8615,41.9678
14460,Norfolk County,MA,962550,-71.1978,42.1571
14460,Middlesex County,MA,962550,-71.2884,42.4472
14460,Essex County,MA,962550,-71.0076,42.6513
42200,Santa Barbara County,CA,941850,-120.0357,34.7446
42220,Sonoma County,CA,897000,-122.8587,38.4826
99999,Grand County,CO,883200,-106.1362,40.0863
14500,Boulder County,CO,879750,-105.3448,40.088
19740,Park County,CO,862500,-105.7895,39.1322
19740,Jefferson County,CO,862500,-105.2388,39.5234
19740,Gilpin County,CO,862500,-105.5153,39.8421
19740,Elbert County,CO,862500,-104.189,39.2151
19740,Douglas County,CO,862500,-104.9202,39.3483
19740,Denver County,CO,862500,-104.9549,39.7644
19740,Clear Creek County,CO,862500,-105.66,39.709
19740,Broomfield County,CO,862500,-105.0363,39.9663
19740,Arapahoe County,CO,862500,-104.2834,39.6519
19740,Adams County,CO,862500,-104.1631,39.8701
47930,Naugatuck Valley Planning Region,CT,851000,-73.0856,41.5234
99999,Grand County,UT,839500,-109.5967,39.0017
99999,Weston County,WY,832750,-104.5684,43.8403
99999,Washakie County,WY,832750,-107.6602,43.8356
21740,Uinta County,WY,832750,-110.5477,41.3156
40540,Sweetwater County,WY,832750,-108.9887,41.6405
99999,Sublette County,WY,832750,-109.9565,42.8671
43260,Sheridan County,WY,832750,-106.9037,44.7798
99999,Platte County,WY,832750,-104.9676,42.1314
17650,Park County,WY,832750,-109.4153,44.4063
99999,Niobrara County,WY,832750,-104.4755,43.0474
16220,Natrona County,WY,832750,-106.7878,42.9727
99999,Lincoln County,WY,832750,-110.8185,42.4553
16940,Laramie County,WY,832750,-104.6666,41.3266
99999,Johnson County,WY,832750,-106.5693,44.0303
99999,Hot Springs County,WY,832750,-108.602,43.7705
99999,Goshen County,WY,832750,-104.3534,42.0853
40180,Fremont County,WY,832750,-108.5719,43.1414
99999,Crook County,WY,832750,-104.5708,44.5882
99999,Converse County,WY,832750,-105.4856,42.8966
99999,Carbon County,WY,832750,-106.7915,41.7236
23940,Campbell County,WY,832750,-105.5503,44.2546
99999,Big Horn County,WY,832750,-107.9869,44.5851
29660,Albany County,WY,832750,-105.6758,41.723
49220,Wood County,WI,832750,-90.0212,44.4689
36780,Winnebago County,WI,832750,-88.6452,44.0677
99999,Waushara County,WI,832750,-89.2418,44.1173
99999,Waupaca County,WI,832750,-88.9801,44.4525
33340,Waukesha County,WI,832750,-88.3044,43.0181
33340,Washington County,WI,832750,-88.2293,43.3686
99999,Washburn County,WI,832750,-91.7871,45.9017
48580,Walworth County,WI,832750,-88.5413,42.6678
99999,Vilas County,WI,832750,-89.4371,46.0789
29100,Vernon County,WI,832750,-90.7714,43.5769
99999,Trempealeau County,WI,832750,-91.3478,44.2856
99999,Taylor County,WI,832750,-90.4856,45.2065
33460,St. Croix County,WI,832750,-92.4543,45.0351
43100,Sheboygan County,WI,832750,-87.9328,43.715
43020,Shawano County,WI,832750,-88.7375,44.8071
99999,Sawyer County,WI,832750,-91.1097,45.902
12660,Sauk County,WI,832750,-89.8965,43.3945
99999,Rusk County,WI,832750,-91.1092,45.4691
27500,Rock County,WI,832750,-89.072,42.6692
99999,Richland County,WI,832750,-90.4289,43.3664
39540,Racine County,WI,832750,-88.0428,42.7271
99999,Price County,WI,832750,-90.3605,45.6691
44620,Portage County,WI,832750,-89.475,44.4745
99999,Polk County,WI,832750,-92.4193,45.4696
33460,Pierce County,WI,832750,-92.4259,44.7034
99999,Pepin County,WI,832750,-92.0873,44.5458
33340,Ozaukee County,WI,832750,-87.9585,43.3679
11540,Outagamie County,WI,832750,-88.4637,44.419
99999,Oneida County,WI,832750,-89.5447,45.6879
24580,Oconto County,WI,832750,-88.3037,45.0268
43890,Monroe County,WI,832750,-90.6118,43.9434
33340,Milwaukee County,WI,832750,-87.9818,43.0178
43020,Menominee County,WI,832750,-88.7347,44.9899
99999,Marquette County,WI,832750,-89.3981,43.8129
31940,Marinette County,WI,832750,-88.1503,45.382
48140,Marathon County,WI,832750,-89.7693,44.8951
31820,Manitowoc County,WI,832750,-87.8415,44.1103
99999,Lincoln County,WI,832750,-89.7354,45.3385
99999,Langlade County,WI,832750,-89.0523,45.2517
99999,Lafayette County,WI,832750,-90.1317,42.6602
29100,La Crosse County,WI,832750,-91.1276,43.9075
24580,Kewaunee County,WI,832750,-87.6245,44.5033
28450,Kenosha County,WI,832750,-88.0586,42.5814
99999,Juneau County,WI,832750,-90.1322,43.9467
48020,Jefferson County,WI,832750,-88.7768,43.0217
99999,Jackson County,WI,832750,-90.7417,44.3311
99999,Iron County,WI,832750,-90.2401,46.287
31540,Iowa County,WI,832750,-90.1334,43.0094
99999,Green Lake County,WI,832750,-89.0268,43.8078
31540,Green County,WI,832750,-89.6024,42.6775
38420,Grant County,WI,832750,-90.7628,42.8621
99999,Forest County,WI,832750,-88.8616,45.729
22540,Fond Du Lac County,WI,832750,-88.5229,43.7377
27020,Florence County,WI,832750,-88.3756,45.8674
20740,Eau Claire County,WI,832750,-91.286,44.7306
32860,Dunn County,WI,832750,-91.8932,44.9461
20260,Douglas County,WI,832750,-91.9223,46.4537
99999,Door County,WI,832750,-87.267,44.9881
13180,Dodge County,WI,832750,-88.7032,43.413
31540,Dane County,WI,832750,-89.4247,43.073
99999,Crawford County,WI,832750,-90.8849,43.2104
31540,Columbia County,WI,832750,-89.3035,43.4614
99999,Clark County,WI,832750,-90.6192,44.7321
20740,Chippewa County,WI,832750,-91.2876,45.0767
11540,Calumet County,WI,832750,-88.2235,44.0612
99999,Burnett County,WI,832750,-92.363,45.8994
99999,Buffalo County,WI,832750,-91.722,44.3147
24580,Brown County,WI,832750,-87.9779,44.4646
99999,Bayfield County,WI,832750,-91.2402,46.5601
39960,Barron County,WI,832750,-91.8486,45.4265
99999,Ashland County,WI,832750,-90.7366,46.3491
99999,Adams County,WI,832750,-89.7748,43.9464
99999,Wyoming County,WV,832750,-81.5699,37.6036
37620,Wood County,WV,832750,-81.5037,39.2188
37620,Wirt County,WV,832750,-81.4067,39.0406
99999,Wetzel County,WV,832750,-80.6598,39.5757
99999,Webster County,WV,832750,-80.4353,38.4686
26580,Wayne County,WV,832750,-82.4393,38.1326
99999,Upshur County,WV,832750,-80.2329,38.8996
99999,Tyler County,WV,832750,-80.8217,39.4508
99999,Tucker County,WV,832750,-79.5763,39.1181
17220,Taylor County,WV,832750,-80.0487,39.352
99999,Summers County,WV,832750,-80.8773,37.6488
99999,Roane County,WV,832750,-81.3516,38.7316
99999,Ritchie County,WV,832750,-81.0842,39.199
21180,Randolph County,WV,832750,-79.8266,38.7548
13220,Raleigh County,WV,832750,-81.1743,37.7493
26580,Putnam County,WV,832750,-81.891,38.4762
34060,Preston County,WV,832750,-79.6899,39.4556
99999,Pocahontas County,WV,832750,-79.9839,38.3891
99999,Pleasants County,WV,832750,-81.1556,39.3727
99999,Pendleton County,WV,832750,-79.3411,38.6854
48540,Ohio County,WV,832750,-80.6141,40.1011
99999,Nicholas County,WV,832750,-80.8243,38.3154
25180,Morgan County,WV,832750,-78.2986,39.5438
99999,Monroe County,WV,832750,-80.5468,37.5557
34060,Monongalia County,WV,832750,-79.9721,39.5788
99999,Mingo County,WV,832750,-82.2155,37.7434
19060,Mineral County,WV,832750,-78.8643,39.4433
14140,Mercer County,WV,832750,-81.0766,37.4167
99999,Mcdowell County,WV,832750,-81.6356,37.3753
99999,Mason County,WV,832750,-82.0024,38.7534
48540,Marshall County,WV,832750,-80.6555,39.8776
21900,Marion County,WV,832750,-80.2637,39.5144
99999,Logan County,WV,832750,-81.9426,37.8334
99999,Lincoln County,WV,832750,-82.0837,38.1606
99999,Lewis County,WV,832750,-80.4933,38.9458
16620,Kanawha County,WV,832750,-81.5239,38.2982
99999,Jackson County,WV,832750,-81.6961,38.8259
17220,Harrison County,WV,832750,-80.3964,39.2852
99999,Hardy County,WV,832750,-78.8269,38.9993
48260,Hancock County,WV,832750,-80.5704,40.5165
49020,Hampshire County,WV,832750,-78.6304,39.3147
99999,Greenbrier County,WV,832750,-80.4033,37.976
99999,Grant County,WV,832750,-79.1885,39.0712
99999,Gilmer County,WV,832750,-80.8124,38.9138
13220,Fayette County,WV,832750,-81.0963,38.0418
17220,Doddridge County,WV,832750,-80.7484,39.2712
16620,Clay County,WV,832750,-81.0583,38.4672
99999,Calhoun County,WV,832750,-81.1142,38.8292
26580,Cabell County,WV,832750,-82.2762,38.413
48260,Brooke County,WV,832750,-80.5678,40.2763
99999,Braxton County,WV,832750,-80.7316,38.7116
16620,Boone County,WV,832750,-81.7141,37.9975
25180,Berkeley County,WV,832750,-78.0264,39.4436
99999,Barbour County,WV,832750,-80.0274,39.1254
49420,Yakima County,WA,832750,-120.6488,46.5669
39420,Whitman County,WA,832750,-117.522,46.8409
13380,Whatcom County,WA,832750,-121.7266,48.8219
47460,Walla Walla County,WA,832750,-118.5042,46.3041
99999,Wahkiakum County,WA,832750,-123.3392,46.2684
36500,Thurston County,WA,832750,-122.8948,46.9724
44060,Stevens County,WA,832750,-117.8489,48.3997
44060,Spokane County,WA,832750,-117.4305,47.6423
38900,Skamania County,WA,832750,-121.9292,45.9743
34580,Skagit County,WA,832750,-121.7638,48.4771
99999,San Juan County,WA,832750,-122.8183,48.6522
99999,Pend Oreille County,WA,832750,-117.2681,48.5392
99999,Pacific County,WA,832750,-123.6271,46.5179
99999,Okanogan County,WA,832750,-119.7409,48.4732
43220,Mason County,WA,832750,-123.3253,47.3456
99999,Lincoln County,WA,832750,-118.3998,47.6123
16500,Lewis County,WA,832750,-122.3843,46.5892
99999,Klickitat County,WA,832750,-120.7766,45.8257
21260,Kittitas County,WA,832750,-120.6629,47.1679
14740,Kitsap County,WA,832750,-122.6826,47.6727
39040,Jefferson County,WA,832750,-123.6728,47.8319
36020,Island County,WA,832750,-122.5982,48.1587
10140,Grays Harbor County,WA,832750,-123.8418,47.1649
34180,Grant County,WA,832750,-119.492,47.284
99999,Garfield County,WA,832750,-117.5476,46.3542
28420,Franklin County,WA,832750,-118.9422,46.4669
99999,Ferry County,WA,832750,-118.5235,48.4175
48300,Douglas County,WA,832750,-119.7491,47.6869
31020,Cowlitz County,WA,832750,-122.6116,46.1148
99999,Columbia County,WA,832750,-117.9269,46.3041
38900,Clark County,WA,832750,-122.52,45.8042
38820,Clallam County,WA,832750,-124.0838,48.13
48300,Chelan County,WA,832750,-120.5391,47.9098
28420,Benton County,WA,832750,-119.5709,46.2826
30300,Asotin County,WA,832750,-117.1874,46.2299
36830,Adams County,WA,832750,-118.4708,46.9968
47260,York County,VA,832750,-76.5476,37.2317
99999,Wythe County,VA,832750,-81.0571,36.9145
99999,Wise County,VA,832750,-82.6307,37.0011
49020,Winchester City,VA,832750,-78.1735,39.1673
47260,Williamsburg City,VA,832750,-76.6939,37.279
99999,Westmoreland County,VA,832750,-76.9656,38.122
44420,Waynesboro City,VA,832750,-78.9052,38.0661
28700,Washington County,VA,832750,-81.9556,36.7615
47260,Virginia Beach City,VA,832750,-76.0335,36.7411
14140,Tazewell County,VA,832750,-81.6058,37.1358
40060,Sussex County,VA,832750,-77.2851,36.9125
47260,Surry County,VA,832750,-76.8952,37.0936
47260,Suffolk City,VA,832750,-76.6221,36.7317
44420,Staunton City,VA,832750,-79.0633,38.1577
99999,Southampton County,VA,832750,-77.0963,36.7705
99999,Smyth County,VA,832750,-81.5102,36.823
99999,Shenandoah County,VA,832750,-78.5869,38.8538
28700,Scott County,VA,832750,-82.5828,36.7396
40220,Salem City,VA,832750,-80.0705,37.2883
99999,Russell County,VA,832750,-82.0747,36.9262
25500,Rockingham County,VA,832750,-78.9401,38.5292
99999,Rockbridge County,VA,832750,-79.4404,37.8101
40220,Roanoke County,VA,832750,-80.1509,37.2655
40220,Roanoke City,VA,832750,-79.9598,37.2732
99999,Richmond County,VA,832750,-76.7345,37.9603
40060,Richmond City,VA,832750,-77.4608,37.5241
13980,Radford City,VA,832750,-80.5616,37.1206
13980,Pulaski County,VA,832750,-80.7281,37.0622
40060,Prince George County,VA,832750,-77.2486,37.1589
99999,Prince Edward County,VA,832750,-78.4589,37.2386
40060,Powhatan County,VA,832750,-77.8872,37.5527
47260,Portsmouth City,VA,832750,-76.3446,36.8219
47260,Poquoson City,VA,832750,-76.3342,37.1354
19260,Pittsylvania County,VA,832750,-79.3957,36.8385
40060,Petersburg City,VA,832750,-77.3908,37.2052
99999,Patrick County,VA,832750,-80.274,36.7075
99999,Page County,VA,832750,-78.4806,38.6265
29470,Orange County,VA,832750,-77.9908,38.2553
99999,Nottoway County,VA,832750,-78.0695,37.1384
99999,Norton City,VA,832750,-82.6355,36.9301
99999,Northumberland County,VA,832750,-76.4533,37.8565
99999,Northampton County,VA,832750,-75.9575,37.336
47260,Norfolk City,VA,832750,-76.2389,36.8988
47260,Newport News City,VA,832750,-76.4907,37.0899
40060,New Kent County,VA,832750,-76.9992,37.5016
16820,Nelson County,VA,832750,-78.9043,37.7921
13980,Montgomery County,VA,832750,-80.3743,37.1748
99999,Middlesex County,VA,832750,-76.6329,37.6405
99999,Mecklenburg County,VA,832750,-78.3332,36.7165
47260,Mathews County,VA,832750,-76.2904,37.4196
32300,Martinsville City,VA,832750,-79.8708,36.6791
31340,Lynchburg City,VA,832750,-79.1841,37.4008
99999,Lunenburg County,VA,832750,-78.2456,36.9432
99999,Louisa County,VA,832750,-77.934,37.941
99999,Lexington City,VA,832750,-79.4439,37.7802
99999,Lee County,VA,832750,-82.9795,36.7435
99999,Lancaster County,VA,832750,-76.4625,37.7254
40060,King William County,VA,832750,-77.1211,37.7166
99999,King George County,VA,832750,-77.1806,38.2712
40060,King And Queen County,VA,832750,-76.8602,37.7066
47260,James City County,VA,832750,-76.8041,37.3128
47260,Isle Of Wight County,VA,832750,-76.6913,36.8934
40060,Hopewell City,VA,832750,-77.2944,37.2877
99999,Highland County,VA,832750,-79.5178,38.3866
32300,Henry County,VA,832750,-79.9864,36.6989
40060,Henrico County,VA,832750,-77.3031,37.5317
25500,Harrisonburg City,VA,832750,-78.8702,38.4398
40060,Hanover County,VA,832750,-77.5521,37.7717
47260,Hampton City,VA,832750,-76.407,37.0509
99999,Halifax County,VA,832750,-78.9171,36.803
99999,Greensville County,VA,832750,-77.5729,36.7217
16820,Greene County,VA,832750,-78.4797,38.3303
99999,Grayson County,VA,832750,-81.2368,36.6833
40060,Goochland County,VA,832750,-77.9668,37.7345
47260,Gloucester County,VA,832750,-76.5714,37.4244
13980,Giles County,VA,832750,-80.668,37.3145
99999,Galax City,VA,832750,-80.9279,36.6593
49020,Frederick County,VA,832750,-78.2234,39.2372
40220,Franklin County,VA,832750,-79.8606,37.0076
99999,Franklin City,VA,832750,-76.9326,36.6775
16820,Fluvanna County,VA,832750,-78.2738,37.8456
13980,Floyd County,VA,832750,-80.4084,36.9111
99999,Essex County,VA,832750,-76.9732,37.9457
99999,Emporia City,VA,832750,-77.535,36.6973
40060,Dinwiddie County,VA,832750,-77.6462,37.0729
99999,Dickenson County,VA,832750,-82.361,37.1314
19260,Danville City,VA,832750,-79.4163,36.5928
99999,Cumberland County,VA,832750,-78.2218,37.526
40220,Craig County,VA,832750,-80.1897,37.4878
99999,Covington City,VA,832750,-79.9886,37.7808
40060,Colonial Heights City,VA,832750,-77.3989,37.2657
40060,Chesterfield County,VA,832750,-77.6298,37.3899
47260,Chesapeake City,VA,832750,-76.2763,36.7083
16820,Charlottesville City,VA,832750,-78.4779,38.04
99999,Charlotte County,VA,832750,-78.6045,36.9742
40060,Charles City County,VA,832750,-77.0793,37.3618
99999,Carroll County,VA,832750,-80.7437,36.7464
99999,Caroline County,VA,832750,-77.3703,38.0149
31340,Campbell County,VA,832750,-79.0965,37.2284
99999,Buena Vista City,VA,832750,-79.3561,37.7286
99999,Buckingham County,VA,832750,-78.5588,37.5633
99999,Buchanan County,VA,832750,-82.0618,37.2884
99999,Brunswick County,VA,832750,-77.8417,36.7851
28700,Bristol City,VA,832750,-82.1156,36.6362
40220,Botetourt County,VA,832750,-79.7551,37.5543
99999,Bland County,VA,832750,-81.0776,37.1272
31340,Bedford County,VA,832750,-79.5652,37.3125
99999,Bath County,VA,832750,-79.7352,38.0555
44420,Augusta County,VA,832750,-79.3064,38.1803
31340,Appomattox County,VA,832750,-78.7934,37.3799
31340,Amherst County,VA,832750,-79.1631,37.6
40060,Amelia County,VA,832750,-78.0427,37.3461
99999,Alleghany County,VA,832750,-80.1069,37.7788
16820,Albemarle County,VA,832750,-78.5618,38.0006
99999,Accomack County,VA,832750,-75.6727,37.7449
30150,Windsor County,VT,832750,-72.5478,43.5932
14710,Windham County,VT,832750,-72.7339,42.9961
12740,Washington County,VT,832750,-72.6134,44.2623
40860,Rutland County,VT,832750,-73.0283,43.576
99999,Orleans County,VT,832750,-72.2585,44.7761
30150,Orange County,VT,832750,-72.4402,43.9959
99999,Lamoille County,VT,832750,-72.6366,44.6012
15540,Grand Isle County,VT,832750,-73.2928,44.7892
15540,Franklin County,VT,832750,-72.8735,44.8257
99999,Essex County,VT,832750,-71.7338,44.6823
15540,Chittenden County,VT,832750,-73.0527,44.4425
99999,Caledonia County,VT,832750,-72.1084,44.4632
13540,Bennington County,VT,832750,-73.1364,43.0268
99999,Addison County,VT,832750,-73.078,44.0288
36260,Weber County,UT,832750,-111.8947,41.2554
41100,Washington County,UT,832750,-113.4764,37.3071
39340,Utah County,UT,832750,-111.691,40.1782
46860,Uintah County,UT,832750,-109.5135,40.1698
41620,Tooele County,UT,832750,-113.1134,40.4924
99999,Sevier County,UT,832750,-111.7638,38.7797
99999,Sanpete County,UT,832750,-111.5243,39.4342
99999,San Juan County,UT,832750,-109.7449,37.7516
41620,Salt Lake County,UT,832750,-111.9031,40.6684
21740,Rich County,UT,832750,-111.2382,41.5725
99999,Piute County,UT,832750,-112.093,38.3283
36260,Morgan County,UT,832750,-111.6511,41.0775
99999,Millard County,UT,832750,-113.0316,39.0955
99999,Kane County,UT,832750,-111.8853,37.2729
39340,Juab County,UT,832750,-112.8826,39.6657
16260,Iron County,UT,832750,-113.3138,37.8165
99999,Garfield County,UT,832750,-111.4965,37.8459
99999,Emery County,UT,832750,-110.7079,39.1047
99999,Duchesne County,UT,832750,-110.4366,40.3319
36260,Davis County,UT,832750,-112.0929,40.9641
99999,Daggett County,UT,832750,-109.6975,40.8298
39220,Carbon County,UT,832750,-110.6021,39.641
30860,Cache County,UT,832750,-111.7322,41.6848
14940,Box Elder County,UT,832750,-112.9735,41.5026
99999,Beaver County,UT,832750,-113.2065,38.362
99999,Zavala County,TX,832750,-99.7623,28.8648
49820,Zapata County,TX,832750,-99.1717,26.9454
99999,Young County,TX,832750,-98.6883,33.1668
99999,Yoakum County,TX,832750,-102.828,33.1614
99999,Wood County,TX,832750,-95.3972,32.7755
19100,Wise County,TX,832750,-97.6555,33.2115
99999,Winkler County,TX,832750,-103.0627,31.8614
41700,Wilson County,TX,832750,-98.0851,29.1652
12420,Williamson County,TX,832750,-97.6352,30.6541
39700,Willacy County,TX,832750,-97.7389,26.4556
46900,Wilbarger County,TX,832750,-99.2142,34.1523
48660,Wichita County,TX,832750,-98.6882,33.9973
99999,Wheeler County,TX,832750,-100.2697,35.4067
20900,Wharton County,TX,832750,-96.221,29.299
29700,Webb County,TX,832750,-99.288,27.7332
14780,Washington County,TX,832750,-96.4299,30.2215
99999,Ward County,TX,832750,-103.1287,31.4598
26420,Waller County,TX,832750,-95.9999,29.9884
26660,Walker County,TX,832750,-95.5934,30.795
47020,Victoria County,TX,832750,-96.9415,28.7954
99999,Van Zandt County,TX,832750,-95.8351,32.6033
19620,Val Verde County,TX,832750,-101.0491,29.7645
46620,Uvalde County,TX,832750,-99.7622,29.3551
99999,Upton County,TX,832750,-102.0443,31.369
30980,Upshur County,TX,832750,-94.9274,32.7068
99999,Tyler County,TX,832750,-94.3877,30.7932
99999,Trinity County,TX,832750,-95.1246,31.1046
12420,Travis County,TX,832750,-97.7773,30.3252
41660,Tom Green County,TX,832750,-100.4023,31.3893
34420,Titus County,TX,832750,-94.9689,33.19
99999,Throckmorton County,TX,832750,-99.2122,33.1541
99999,Terry County,TX,832750,-102.3353,33.1754
99999,Terrell County,TX,832750,-102.1628,30.2125
10180,Taylor County,TX,832750,-99.8901,32.3045
19100,Tarrant County,TX,832750,-97.2917,32.7708
99999,Swisher County,TX,832750,-101.7351,34.535
99999,Sutton County,TX,832750,-100.5386,30.4919
99999,Stonewall County,TX,832750,-100.2535,33.1802
99999,Sterling County,TX,832750,-101.0451,31.8222
99999,Stephens County,TX,832750,-98.836,32.7377
40100,Starr County,TX,832750,-98.7859,26.5105
99999,Somervell County,TX,832750,-97.7856,32.2014
46340,Smith County,TX,832750,-95.2456,32.4125
99999,Sherman County,TX,832750,-101.8934,36.2705
99999,Shelby County,TX,832750,-94.127,31.7749
99999,Shackelford County,TX,832750,-99.354,32.7367
43660,Scurry County,TX,832750,-100.9166,32.7541
99999,Schleicher County,TX,832750,-100.539,30.9013
99999,San Saba County,TX,832750,-98.8303,31.2064
18580,San Patricio County,TX,832750,-97.5016,27.9997
26420,San Jacinto County,TX,832750,-95.1783,30.6136
99999,San Augustine County,TX,832750,-94.1756,31.377
99999,Sabine County,TX,832750,-93.8461,31.3731
30980,Rusk County,TX,832750,-94.7873,32.1261
99999,Runnels County,TX,832750,-99.9766,31.839
19100,Rockwall County,TX,832750,-96.4077,32.8972
17780,Robertson County,TX,832750,-96.5129,31.0267
37420,Roberts County,TX,832750,-100.8135,35.8244
99999,Refugio County,TX,832750,-97.1471,28.3093
45880,Reeves County,TX,832750,-103.6537,31.3853
37580,Red River County,TX,832750,-95.0283,33.6418
99999,Real County,TX,832750,-99.8126,29.853
99999,Reagan County,TX,832750,-101.523,31.3693
11100,Randall County,TX,832750,-101.8967,34.9643
99999,Rains County,TX,832750,-95.8013,32.8458
99999,Presidio County,TX,832750,-104.2391,29.9461
11100,Potter County,TX,832750,-101.8943,35.3994
99999,Polk County,TX,832750,-94.897,30.8186
99999,Pecos County,TX,832750,-102.6595,30.7143
99999,Parmer County,TX,832750,-102.7843,34.5279
19100,Parker County,TX,832750,-97.8046,32.7816
99999,Panola County,TX,832750,-94.3114,32.1837
