OBJECTID,ZONE_,SECTION_,PLAT,ZSP,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,GLOBALID,Shape__Area,Shape__Length
173,9,8,034,98034,,,rpa,7/25/2016 2:55:16 PM,c6ca5422-70f1-4bcb-b48e-3bf518e8edc3,1407191.68984985,5027.43465666471
174,2,9,014,29014,,,rpa,8/4/2016 12:35:26 PM,4c80771e-2b98-40c2-b1fd-de6d3b1e632b,1096657.63920593,4583.17981509063
175,4,5,039,45039,,,rpa,8/1/2016 11:09:13 AM,d75de847-1dd4-4fe3-a6b9-e05e3d3e43c2,685968.876113892,3987.08476494976
176,9,4,158,94158,,,rpa,8/5/2016 7:03:26 AM,17c776f5-5d99-4331-9eb4-dd089553b19d,655384.513122559,3724.35921751778
177,4,5,051,45051,,,rpa,8/1/2016 11:09:13 AM,3de942b0-d1a6-4a82-8639-f03ab1b5e365,977870.91619873,4210.63640097593
178,4,2,050,42050,,,rpa,7/19/2016 2:31:25 PM,c8ca9b50-2106-4440-aa49-60d4c263a845,1109039.12130737,4979.30855968979
179,2,9,019,29019,,,rpa,9/2/2016 2:54:59 PM,1242e1de-869d-4257-ab50-68f21642d70f,608428.66658783,3228.49462522414
180,2,6,029,26029,,,rpa,12/9/2016 3:14:10 PM,2cf73a26-d083-4a07-8d9b-872346c19a8a,576359.366252899,3579.08660119209
181,4,4,021,44021,,,rpa,8/29/2016 1:24:05 PM,97b6e633-c95b-46d3-90fd-2c09e99b46c7,682015.668106079,3852.51352037701
182,4,3,048,43048,,,rpa,9/11/2018 8:13:48 AM,babf6400-f32d-4f8d-bfae-bd972f927125,488954.334564209,2806.62986746072
183,4,5,025,45025,,,rpa,9/15/2016 8:14:52 AM,97d695bc-e09a-453d-80b2-18ce078efbac,5439118.15249634,15780.5624975598
184,4,2,094,42094,,,rpa,9/30/2016 1:46:45 PM,b074e693-b424-4333-8172-a675160e4d22,293581.706848145,2355.18852158436
185,2,2,047,22047,,,rpa,10/18/2016 7:13:32 AM,ffd6556a-9994-480a-bf12-f0aaf1175f9b,5518638.14037323,14200.1088049566
186,4,5,075,45075,,,rpa,10/3/2016 8:47:25 AM,5aed9d8b-396e-448a-97a5-fe0034d74ae9,713035.378448486,3513.35626963947
187,4,5,053,45053,,,rpa,10/3/2016 8:47:28 AM,927a3352-6982-48be-8c7f-b16d173e6e9a,650737.250442505,4082.77162862893
188,4,5,074,45074,,,rpa,10/3/2016 8:47:26 AM,d53c70e1-e202-4079-afd4-361e667b2436,669653.919876099,3805.98166952152
189,3,2,005,32005,,,rpa,10/27/2016 10:43:43 AM,655bb45c-698e-434a-b458-7f2de17f1c95,590737.185874939,3114.03189622406
190,7,5,027,75027,,,rpa,7/18/2018 2:28:58 PM,1cbf622f-93d8-492e-8128-ade087c6c424,1404801.14268494,5266.21554707332
191,2,1,059,21059,,,rpa,10/24/2016 12:51:19 PM,ac56ec97-acd8-4118-8315-efb6e588980e,901009.40473938,4325.06101977235
192,2,4,004,24004,,,rpa,10/25/2016 11:44:21 AM,abb6f294-192a-4b07-8879-72efa0f921b6,948466.362449646,4134.96727062816
193,6,6,022,66022,,,rpa,12/8/2016 9:30:56 AM,b79064c3-d0b1-4cca-9ebf-8d375122e6c1,2453213.2036438,8715.8174031456
194,4,8,005,48005,,,rpa,10/27/2016 10:54:52 AM,8c936809-f89e-4778-bfb5-b3b47a97e466,1427731.82061768,6313.93228523543
195,4,7,021,47021,,,rpa,11/18/2016 1:54:25 PM,bee184ce-cd44-4b34-8949-fd01c8e3a518,491085.505935669,3444.49606607854
196,2,2,042,22042,,,rpa,10/31/2016 9:12:52 AM,e2901f03-479c-4973-a1c0-57082fdffde1,2257990.02130127,6862.21784999033
197,1,2,005,12005,,,rpa,12/8/2016 1:33:22 PM,719ddd99-45ae-4817-9ea3-fb2b97cda701,951772.057685852,4026.51754602787
198,7,5,007,75007,,,rpa,7/18/2018 2:28:59 PM,7537be46-bf97-478c-907f-46f8a37010e1,882001.935241699,3832.00106977546
199,8,1,001,81001,,,rpa,11/1/2016 1:08:12 PM,597b166c-cb2d-4c64-adc3-4781774dabc2,122577280.468948,85909.2583635456
200,9,5,038,95038,,,rpa,12/12/2016 8:31:41 AM,fdc81599-bab8-47a4-920f-d849dc29442a,635222.873840332,3214.59960195579
201,9,4,064,94064,,,rpa,12/12/2016 8:31:42 AM,ce6a0f96-e3e0-4545-94e9-8439c74faac2,1082653.42750549,4837.22983270039
202,9,4,130,94130,,,rpa,12/12/2016 8:31:34 AM,105e5ff3-3b26-403a-86d6-f2ab0e83dd9b,788529.916488647,3983.72397684945
203,9,4,079,94079,,,rpa,12/12/2016 8:31:37 AM,2b922e67-251d-4742-8a59-db7187928879,705293.582962036,3660.36641060165
204,4,1,038,41038,,,rpa,1/27/2017 11:20:44 AM,36fe5945-c529-4c0b-9e6c-581797501fbe,453051.408973694,2997.38611641337
205,9,4,061,94061,,,rpa,12/12/2016 8:31:34 AM,a3181100-0a0b-4cfb-ad2f-5bc94e3fc094,1442785.52742004,4980.25852193793
206,9,4,105,94105,,,rpa,12/12/2016 8:31:35 AM,303c6431-bc3e-4b16-bd1c-1b6bb87712b2,453587.120819092,2810.50415237057
207,9,4,138,94138,,,rpa,12/12/2016 8:31:44 AM,2eb2f38f-6fdd-457f-a56e-4364ac8df45c,642285.032913208,3593.08961992694
208,7,4,015,74015,,,rpa,7/18/2018 2:28:57 PM,03d68044-84a3-4285-9059-0a54d9825cc4,1286728.23901367,4595.36072089287
209,9,4,086,94086,,,rpa,12/12/2016 8:31:40 AM,710ecfee-1595-44c7-a24a-2aaa90379d1d,1217647.26947021,4813.11215711228
210,1,8,009,18009,,,rpa,2/21/2017 10:11:30 AM,0515c40e-2f7a-46c3-b953-8b528fd13188,770449.595863342,3788.8042571965
211,1,9,006,19006,,,rpa,2/28/2017 11:11:29 AM,e9537770-ffac-43eb-904e-d8715de5fbe9,16019560.6553574,22878.4787595813
212,1,8,010,18010,,,rpa,2/21/2017 10:11:30 AM,b36bce7c-a23d-491c-997e-faec352f1d58,585583.522384644,3324.09933664964
213,1,8,027,18027,,,rpa,2/21/2017 10:11:29 AM,eb0d2519-3143-45f3-9f81-2aed13d54e6c,473477.980239868,3344.85855991385
214,1,7,013,17013,,,rpa,3/9/2017 7:27:14 AM,ab061082-877a-4ac9-b42c-af54149dc0a6,669605.613777161,3509.08352990992
215,4,3,051,43051,,,rpa,9/11/2018 8:14:13 AM,5555e86c-a4b1-4627-b669-1fbf64a2e63c,423026.649993896,2668.15717076914
216,1,8,012,18012,,,rpa,2/21/2017 10:11:29 AM,5c31d77a-6ba9-49d3-a489-34d18d690585,391908.128326416,2869.31932381032
217,8,7,015,87015,,,rpa,4/11/2017 8:51:00 AM,0e18ba38-c1b2-4fde-a320-5befae0a7cf2,1182081.02038574,6386.87300253972
218,8,7,025,87025,,,rpa,4/11/2017 8:51:00 AM,fd8c2256-89cf-4dbb-a889-ee9e99b8cf82,647142.939254761,3291.95398905074
219,4,3,053,43053,,,rpa,9/11/2018 8:14:35 AM,c23b30f6-05de-4512-a39f-5922ec78b1aa,292508.131393433,2180.22138188565
220,3,3,028,33028,,,rpa,5/2/2017 7:53:50 AM,1990c0bc-0cbd-45c4-8cfe-e0642858ae64,974187.666725159,4780.35395726696
221,2,4,026,24026,rpa,2/24/2016 11:53:11 AM,rpa,5/9/2017 10:58:03 AM,af5c177a-675f-45eb-bac7-db3fbd55d702,944068.782821655,4616.43539337397
222,3,5,065,35065,,,rpa,5/2/2017 7:53:50 AM,4ed62393-ea97-4b7c-9932-c9d95d512faf,937467.937263489,5034.92321505107
223,3,4,017,34017,,,rpa,5/2/2017 7:53:51 AM,aef80eac-becb-4f9b-9b10-d37abf5e75d0,1750865.30779266,5806.22191541349
224,3,4,022,34022,,,rpa,5/2/2017 7:53:52 AM,b199f728-3a59-4624-a5ee-488f3fcca888,47473704.1222534,37862.3201274024
225,4,3,055,43055,,,rpa,9/11/2018 8:14:51 AM,22286486-89bb-4189-bd8d-e8db77f8caea,344070.480667114,2373.28870682907
226,3,5,054,35054,,,rpa,5/2/2017 7:53:52 AM,66d4e94b-975a-447c-b280-6b98f005045d,956182.004112244,5250.97384930554
227,7,5,021,75021,,,rpa,7/13/2017 8:57:51 AM,46724fc3-ceaa-4e6e-83f1-88335c6edf8c,653566.780258179,4222.85262673133
228,1,7,016,17016,,,rpa,5/11/2017 8:44:15 AM,f71cfc57-fc3e-4bb1-bdc9-9acc20a4e8b8,386150.44052124,2831.61413877903
229,9,2,033,92033,,,rpa,4/28/2017 1:47:28 PM,c884f2d0-0636-42b2-af44-9d43ff8f33ef,1082836.0817337,6304.27626545136
230,9,2,047,92047,,,rpa,4/28/2017 1:47:23 PM,ba26bd5c-fd48-40d5-a279-65a6116e6971,1437107.91051483,9632.67016604307
231,9,2,040,92040,,,rpa,4/28/2017 1:47:24 PM,8a4b4bdb-3489-4289-8f6a-b39c53a0d484,329767.77456665,2593.87148778038
232,9,2,042,92042,,,rpa,4/28/2017 1:47:29 PM,67d4cc5a-0d17-4ec9-bd29-74d52b2c0e56,749767.281539917,4423.69265216822
233,7,1,009,71009,,,rpa,7/13/2017 8:57:51 AM,ca24881f-1e6f-44eb-ad1a-09fdd60f7bcf,614329.506027222,3489.9633797779
234,7,1,008,71008,,,rpa,7/13/2017 8:57:53 AM,d41416e0-b39a-4d42-b24c-1f7c0ec7e7f1,674739.632720947,4255.81425054735
235,2,5,020,25020,,,rpa,5/9/2017 10:58:04 AM,1101aaab-aebd-44ae-b415-9ea625dfbbc2,1385830.4983902,9573.72087624704
236,8,4,008,84008,,,rpa,5/10/2017 7:36:18 AM,fa5cc92d-25f8-43fc-bcbf-d741296dc53e,424952.324005127,3680.94877872066
237,9,9,071,99071,,,rpa,5/17/2017 2:34:42 PM,23eefe76-8dd8-4280-8f0b-8232b34bd1d3,2503355.54706573,8722.47872080687
238,1,7,020,17020,,,rpa,5/11/2017 8:44:14 AM,0329c06f-43cb-4da9-a585-8819d79fc839,552291.856193542,4316.34995609505
239,1,7,018,17018,,,rpa,5/11/2017 8:44:14 AM,d19b73ca-62ae-4917-882a-feb46fa70fa8,418071.796989441,3121.82154667273
240,4,6,010,46010,,,rpa,5/11/2017 1:50:33 PM,808bb309-ad8b-4234-8748-abc556db9720,2114191.14199829,8162.44179086686
241,5,6,004,56004,,,rpa,6/13/2017 9:27:13 AM,90a6ccf2-3179-405b-ade3-f046095c668f,2703590.48620605,18312.2676536885
242,2,6,013,26013,,,rpa,1/5/2018 12:41:15 PM,0b68ae58-018e-4695-b82d-60bfdbede963,556609.143432617,3032.85812969787
243,9,1,133,91133,,,rpa,6/14/2017 1:29:46 PM,a76f45b8-e203-4533-ae06-3b36b43f8b88,898571.752624512,4137.10907252306
244,9,1,036,91036,,,rpa,6/14/2017 1:29:46 PM,e4f552cf-c700-456f-97a3-78c7428f386c,869953.585258484,4545.4380300109
245,6,1,010,61010,,,rpa,6/14/2017 3:26:01 PM,af906c46-8981-4fa5-9b5a-23c538230a64,513263.12651062,4522.5017129817
246,7,4,011,74011,,,rpa,7/18/2017 7:51:38 AM,ffdc9835-1825-4b89-87d2-00f2a4c63d27,572245.220779419,3176.93614745212
247,3,5,005,35005,,,rpa,8/25/2017 2:46:39 PM,85e1e399-8daa-4756-bdb1-dcb44e6dc376,1068924.04480743,4529.43214215142
248,9,4,031,94031,,,rpa,8/15/2017 3:07:14 PM,3162d582-17c0-45c3-9054-0c0d8cb2301e,778213.434501648,4187.0318100238
249,9,4,134,94134,,,rpa,8/15/2017 3:07:14 PM,a14120b6-d0a3-47b2-926c-fad31e8fa00c,1486649.91246796,5153.25070242143
250,8,6,006,86006,,,rpa,10/10/2017 2:31:39 PM,b3aa31b5-1f8d-4ee5-a10f-e10741baec7a,4258508.07417297,8440.23754919811
251,8,6,005,86005,,,rpa,10/10/2017 2:31:40 PM,d8a72944-43a9-40cc-9e3e-55d8536159a2,2433012.73883057,6239.65185672234
252,9,4,136,94136,,,rpa,8/15/2017 7:12:23 AM,801ae776-aaa8-40c6-8647-073e053d0369,1121392.81012726,4526.35722262371
253,7,4,003,74003,,,rpa,8/25/2017 8:03:04 AM,46161753-8c64-4663-a9d7-1307c432a70a,741272.402633667,3727.77498178528
254,2,9,007,29007,,,rpa,9/26/2017 12:02:48 PM,02bd649a-b046-4a27-ad17-4a9fe84e0172,454367.41822052,3067.82342167914
255,5,9,027,59027,,,rpa,11/1/2017 8:00:38 AM,a2f741de-5480-43ec-99d9-fa7b1a3c3abc,999373.803985596,5259.14517166567
256,8,6,024,86024,,,rpa,11/29/2017 2:12:17 PM,c8dbb531-74cc-4d3f-9f09-8bd702ee874b,2216187.9143219,7227.15157679747
257,5,9,017,59017,,,rpa,11/1/2017 8:00:41 AM,e3110029-b23a-4488-9dac-822f6e986d9d,4497996.66665649,8704.49585941723
258,2,4,020,24020,,,rpa,11/22/2017 10:23:10 AM,f5a3c6d4-ef90-4246-9993-063a4202e84d,812122.883811951,3896.16502750028
259,9,5,022,95022,,,rpa,9/27/2017 7:43:51 AM,c7738d94-499f-4972-a7b6-74e214b98a98,1378402.88761902,4890.99427040522
260,1,2,009,12009,rpa,2/17/2016 10:21:24 AM,rpa,11/28/2017 2:52:43 PM,05ccce9d-07b2-48d3-ab41-103c530da978,687916.801834106,3322.24841342361
261,4,3,005,43005,,,rpa,12/20/2017 1:24:17 PM,4b079fad-3ffd-4e98-980f-f3c96db147a2,1700869.73381042,6121.23741054331
262,1,1,004,11004,,,rpa,12/21/2017 1:49:08 PM,80cc6f4d-0a44-40bf-af42-855a35d3b1ef,2541166.33444977,6646.41542596653
263,2,7,028,27028,,,rpa,12/15/2017 7:38:13 AM,2df32b28-f657-4b29-b502-88a5ba10d96d,566216.497344971,3475.14580648706
264,9,1,164,91164,rpa,7/16/2014 8:32:58 AM,rpa,12/4/2017 2:36:11 PM,eb1cf46c-4498-45c2-883d-a565c0512266,985314.807556152,4529.71316721771
265,4,3,024,43024,,,rpa,9/11/2018 8:23:43 AM,cebe1651-2fe1-4219-b5d9-be1b285e4fdc,625405.888870239,3143.22890851254
266,9,7,055,97055,,,rpa,2/15/2018 7:43:18 AM,ac1edadf-fd7b-47b8-8c04-9c0e95f10706,796566.795303345,3860.11656155558
267,8,3,001,83001,,,rpa,1/19/2018 8:36:12 AM,395b9bd1-5bd6-4204-ae4f-8462ff4fff49,105747442.791824,59153.253116908
268,9,9,041,99041,,,rpa,3/15/2018 12:33:09 PM,e3b8c470-4773-4dd2-b3be-43ae266e02a6,610929.384552002,3417.66086621085
269,5,9,023,59023,,,rpa,3/16/2018 2:06:31 PM,e034e60c-4cc7-4302-92dd-a891e4a38cfc,2140713.94232178,7419.35164445713
270,9,8,011,98011,,,rpa,2/8/2018 11:17:58 AM,4a259eb4-492f-4230-9107-792f5d6cee98,39548756.7782364,46910.8902645221
271,9,7,012,97012,,,rpa,5/11/2018 12:19:01 PM,e382d66d-3857-4abf-9e4b-d0ed543b438e,994384.58001709,8746.80305825111
272,1,2,002,12002,,,rpa,1/12/2018 10:29:00 AM,12898005-6a0b-488e-9771-8009aea757cd,1028645.51013184,4258.44913427787
273,8,3,002,83002,,,rpa,1/11/2018 10:46:04 AM,be271ee7-f40e-4eaa-9cf7-7bb18ec156a0,4313816.25958252,12737.3801334134
274,1,1,016,11016,,,rpa,4/12/2018 10:22:03 AM,f44400e6-29cb-4464-881f-f5e56e98ea5d,1385855.77661133,4917.05715194799
275,1,1,008,11008,,,rpa,4/12/2018 10:23:02 AM,a57200b1-4cf5-40fd-9d0e-f8b579e0594d,57950248.6544647,55515.0183055462
276,6,2,002,62002,,,rpa,4/16/2018 12:59:09 PM,f2223680-c6ca-4294-b673-24e963b474dc,14078598.1519928,18794.4482001924
277,3,9,075,39075,,,rpa,4/13/2018 1:13:48 PM,4b46a5a8-72d8-4504-84b0-3e308b095ef2,1083968.45172119,4876.90040563117
278,3,9,088,39088,,,rpa,4/13/2018 1:13:49 PM,516b0838-731c-4368-a902-618e4f711a01,973279.705459595,5079.24003827436
279,3,9,070,39070,,,rpa,4/13/2018 1:13:51 PM,ea62e643-86b8-412a-aa3d-1572a36556d0,1094566.8877182,5649.65244203779
280,9,7,013,97013,,,rpa,5/11/2018 12:19:02 PM,e06e11ac-d2c8-4ba7-9e9b-3b5b3c47a665,692734.560134888,6727.06599629601
281,3,9,076,39076,,,rpa,4/13/2018 1:13:49 PM,a12f935b-096e-4a08-a725-70ef37bee2f6,1330859.72415161,6027.15566772682
282,2,1,016,21016,,,rpa,5/9/2018 7:59:01 AM,18a829a2-dcbd-4b41-82b6-fb67dfa84efd,308015.820838928,2563.13326373134
283,2,3,010,23010,,,rpa,5/29/2018 1:57:16 PM,420ecec6-3c8a-4363-8546-ce1e3b02a2ba,651578.74206543,3381.96264699508
284,9,8,048,98048,,,rpa,6/27/2018 12:17:43 PM,f2e27194-570c-488c-ab0a-4c75b2e0cfd8,779420.096557617,4385.90950710388
285,4,3,031,43031,,,rpa,9/11/2018 8:24:19 AM,89ce10e6-b444-4af6-8aef-276e89dafc62,578768.108322144,3147.37613539889
286,3,7,004,37004,,,rpa,5/29/2018 9:24:48 AM,5645d8e0-eb0b-46ef-ab57-06eb86da0972,31782358.2147141,35533.3539821387
287,4,3,022,43022,,,rpa,9/11/2018 8:24:50 AM,8a077a8f-6933-4676-bebb-1ba03192bdb2,1149458.51817322,7733.78965623558
288,3,8,013,38013,,,rpa,5/29/2018 9:24:50 AM,ffcc93f9-d121-46d8-bfd0-8b7a253577c6,8834915.34978485,14868.7957729452
289,2,3,019,23019,,,rpa,9/20/2018 8:20:19 AM,82cdb7fb-1288-4cff-a852-06e4eef7868b,786950.124069214,3604.71941179907
290,2,1,039,21039,,,rpa,6/4/2018 10:34:20 AM,22e00ad7-2b0e-4218-ae27-b019e82c8b44,716779.373649597,3440.05490402081
291,3,9,009,39009,,,rpa,5/10/2018 7:32:40 AM,022dbe39-3b55-46b6-b778-561201c1b107,58140489.0937805,84053.5508717741
292,9,4,013,94013,,,rpa,7/20/2018 11:52:18 AM,372b9c1d-86bd-451f-8cf4-b72129bd89c3,720107.779624939,5016.55372460039
293,2,3,022,23022,,,rpa,9/20/2018 8:20:19 AM,219f6760-2690-49e2-ac7c-4bcaa2aff33f,656776.791061401,3693.06051803127
294,7,4,019,74019,,,rpa,7/18/2018 2:28:58 PM,30ff57bc-3d51-45fc-8573-0d3cc9c57f6b,821148.378143311,3836.05752967815
295,9,5,018,95018,,,rpa,8/2/2018 11:28:19 AM,bb430e5a-d62d-402c-8ec6-f0d434a00fc0,1221175.86886597,5530.0036976297
296,9,7,076,97076,,,rpa,7/20/2018 2:03:05 PM,f716782d-bab6-4d7f-ba06-f9c17968b7c9,815155.444030762,5649.72123016302
297,1,7,023,17023,,,rpa,9/14/2018 2:54:40 PM,bdcc7894-a952-42b5-8cca-3df928d50434,1383764.46821594,4949.67971740106
298,5,6,007,56007,,,rpa,9/20/2018 8:46:46 AM,cf47db9e-9467-45db-b206-0f36f79e6573,21302322.1219788,38241.8830508638
299,6,3,001,63001,,,rpa,9/20/2018 8:46:46 AM,854f6c83-70ff-4a34-88f6-c809e31dfe56,816428808.540482,183578.048180211
300,1,7,026,17026,,,rpa,9/14/2018 2:53:47 PM,094c91a3-49bb-4a8d-bc34-9b4208ae0df4,2071741.83876801,5621.76682124851
301,2,6,021,26021,,,rpa,9/28/2018 10:12:43 AM,5300b185-48b4-473d-a795-7941837b8adf,1016566.59106064,4410.65889245244
302,2,6,019,26019,,,rpa,9/28/2018 10:12:43 AM,86133685-8202-4dff-8369-cf17d59d91d2,465118.107795715,2715.61149861716
303,4,3,039,43039,,,rpa,9/11/2018 8:12:30 AM,eb8d9328-9e11-4e86-bcdb-6aa69233ce0b,263143.410827637,2170.20691937961
304,4,3,040,43040,,,rpa,9/11/2018 8:12:44 AM,8284a364-c9ba-4773-85a8-ac5215040d05,355998.2215271,2393.92249596914
305,3,2,025,32025,,,rpa,9/21/2018 10:38:00 AM,3bad3d52-9477-4437-bfa0-2e447aaa855c,586595.871089935,3104.03191859595
306,3,2,028,32028,,,rpa,9/21/2018 10:37:59 AM,7770ce0e-2be5-4d8c-b1a0-34b0c5e00ff7,581890.346229553,3094.82475341336
307,1,1,070,11070,,,rpa,9/21/2018 9:52:43 AM,0cfe60fb-f68f-4134-9c30-e68ceb9e424f,1573499.97453308,5497.58057923619
308,2,1,018,21018,,,rpa,9/7/2018 1:17:25 PM,9e7516c5-2d05-430d-9a91-04838100cf8f,1286430.16584015,4855.41287516961
309,2,1,022,21022,,,rpa,9/7/2018 1:17:24 PM,4d4cb23b-2c24-4e41-a2dd-b3b2ec07ff3d,208620.854866028,1903.51598653451
310,5,9,011,59011,,,rpa,10/4/2018 9:57:26 AM,50dc62bf-0911-4611-b769-23173e13e418,1253085.32546997,5809.2392877616
311,1,3,030,13030,,,rpa,10/10/2018 8:14:59 AM,25a54d9c-8b7c-43f0-87d4-cc6e8ed96cb3,335859.80758667,3025.67936618019
312,4,1,001,41001,,,rpa,10/25/2018 10:39:03 AM,20f5a667-7135-4e40-948f-330068a5e940,285774.801513672,2796.56755847308
313,4,2,002,42002,,,rpa,10/25/2018 8:50:59 AM,940ba5e1-270f-4acc-b369-f4e54cfa9b00,21736219.9841537,54569.3333667806
314,4,2,068,42068,,,rpa,10/25/2018 10:57:38 AM,20f3e3d4-01f9-42d7-b6ee-70a650f405e0,267118.922325134,3176.72445964409
315,4,2,071,42071,,,rpa,10/25/2018 10:57:37 AM,4b1df3fb-a17a-4f78-a642-90f687717fff,589223.588317871,3412.45859365899
316,4,2,018,42018,,,rpa,10/25/2018 8:50:58 AM,4c8bb338-2706-4bbd-83ec-ffa524b1cffc,1322386.4256134,5293.44430894923
317,1,5,029,15029,,,rpa,10/23/2018 9:22:03 AM,4010a353-5b9e-4def-b7de-9373051f60c1,683657.542358398,3294.2539709767
318,9,1,110,91110,,,rpa,10/25/2018 9:45:22 AM,a509000f-0a9b-482e-bb63-7ef8971cc199,1110429.72014618,4883.46211353729
319,4,5,035,45035,,,rpa,10/25/2018 10:57:38 AM,be8d59ed-cb77-4da5-b591-de19a10fae10,26380574.8418961,44402.3042084381
320,9,4,029,94029,,,rpa,10/17/2018 2:04:13 PM,eeefc1e8-5c0b-4dc0-89ab-c12262e706db,1429416.97670746,6814.70934566754
321,9,7,081,97081,,,rpa,10/23/2018 2:21:55 PM,ba300860-800d-46b0-b13d-87a85f2d8918,699127.840042114,4106.98355381753
322,3,2,033,32033,,,rpa,10/2/2018 9:19:10 AM,0e3d8422-ab3e-417a-8f79-a63076d08137,478683.863449097,2999.28061463001
323,4,3,074,43074,,,rpa,10/25/2018 8:46:14 AM,96064eac-3b24-4954-a47a-99ed9edf2d42,821338.701904297,3891.31934114257
324,9,7,046,97046,,,rpa,10/29/2018 11:12:29 AM,4f7366ed-af75-4afe-9e62-b1a1813c054e,599368.987136841,3900.91278565543
325,9,9,029,99029,,,rpa,10/15/2018 3:16:08 PM,f78b6865-4656-4dab-b841-d458642a3157,623096.827888489,3548.21510522744
326,3,2,037,32037,,,rpa,10/2/2018 9:19:24 AM,060a3a52-bc8b-4a18-9127-eb4d90cd5b80,519490.864425659,2918.65556229564
327,3,2,021,32021,,,rpa,10/2/2018 9:25:16 AM,ff6a327f-b01c-4747-9b5b-d32459401bbb,584125.911567688,3097.65717932174
328,3,2,024,32024,,,rpa,10/2/2018 9:28:00 AM,061645fb-c077-49c7-be9a-1ec50925755c,584119.762908936,3097.30273667015
329,3,2,055,32055,,,rpa,10/2/2018 9:19:49 AM,0145abd1-def5-4d29-99d3-4e2f54bfcbfe,346300.674236298,2375.76135035303
330,3,2,035,32035,,,rpa,10/2/2018 9:19:14 AM,417b106b-50ce-40f0-9b8f-c094a0df8e02,409676.013458252,3430.33976632694
331,3,2,036,32036,,,rpa,10/2/2018 9:19:16 AM,d20f8cf2-ea8c-4167-b41f-6a5d7b373502,357066.675941467,2655.70126976578
332,9,9,019,99019,,,rpa,10/31/2018 1:00:27 PM,7b053320-021d-4d3b-a332-104e2a906835,720166.474060059,4958.37828925789
333,1,6,004,16004,,,rpa,11/15/2018 1:46:59 PM,95b68156-e4b8-4d32-a489-d60d5cf96ff7,552329.866165161,3456.88251376303
334,8,7,021,87021,,,rpa,10/10/2018 12:17:55 PM,a2eb88b3-86fa-4917-9a25-0f9b3b863344,11159165.2063293,13717.3950439586
335,8,7,004,87004,,,rpa,10/10/2018 12:17:53 PM,0c28e84d-41c2-4e2c-9336-10ec245066ce,2510507.65966797,6591.90048293822
336,8,7,041,87041,,,rpa,10/10/2018 12:17:53 PM,e6d1f190-097c-4228-9e27-09cd1f914fca,807906.251327515,3964.66668606583
337,8,7,047,87047,,,rpa,10/10/2018 12:17:53 PM,64b0c837-acfe-4f04-82f3-bc748659bdd5,474013.083862305,3868.440760661
338,8,5,028,85028,,,rpa,10/17/2018 8:20:43 AM,cdbdf7b8-59c0-4813-bd6c-5305a4569860,1932317.24650574,5957.35019978683
339,9,9,050,99050,,,rpa,11/9/2018 9:55:06 AM,e73eb685-272f-40c3-beea-540d1aa96786,972168.699371338,6401.77685582525
340,9,9,002,99002,,,rpa,11/9/2018 9:55:06 AM,378e38e9-0f15-419a-9833-92d85ed40b75,11931748.0588455,24530.6664128714
341,4,7,015,47015,,,rpa,11/9/2018 1:31:57 PM,42f4711d-7c5e-4852-91ae-bc31ac93f249,2992804.04107666,15730.4060811841
342,4,7,006,47006,,,rpa,11/9/2018 1:31:57 PM,7d8d9f45-5ef3-4cf2-95cd-0e8683b8a63e,11294024.5609894,23392.9651328527
343,9,9,047,99047,,,rpa,11/14/2018 4:09:34 PM,5284184d-8747-42a0-91c8-1ddbd5116218,837884.49319458,3642.88009952537
344,6,1,011,61011,,,rpa,11/9/2018 11:14:44 AM,e4d23ff1-bd67-4b15-9211-7d303c902515,770661.829528809,3699.99965427122
345,9,8,008,98008,,,rpa,11/16/2018 9:41:52 AM,376804cb-ba08-424b-a16d-a3d90c4276df,2938536.11766052,9116.72271135141
346,8,5,003,85003,,,rpa,11/15/2018 3:04:05 PM,60bc6112-8a6f-48b4-8a0b-9cebe91a52d7,18852165.8705902,25145.0187373565
347,5,4,011,54011,,,rpa,11/9/2018 1:46:39 PM,5efd4dfc-bd31-4ae0-aa94-bf83c53d9565,420720.169647217,3392.38790061815
348,3,5,003,35003,,,rpa,11/9/2018 12:39:18 PM,62b345e0-4fcd-46dd-880b-243c8ea3745c,713182.946155548,3582.31527301153
349,3,1,019,31019,,,rpa,1/7/2019 3:07:24 PM,fb22588b-dc0a-4eb5-a3a4-2056ef7278d1,661484.434127808,3320.44404444259
350,1,1,051,11051,,,rpa,11/9/2018 8:55:52 AM,e3b44fb7-456d-4431-9478-d24ebead0f13,414599.258544922,3187.60168901261
351,3,9,025,39025,,,rpa,11/9/2018 12:47:52 PM,11c171a8-114f-4bd4-9235-772ddbd27050,1168250.34629822,4680.34191567793
352,4,7,013,47013,,,rpa,11/9/2018 1:31:58 PM,33572ec6-13c0-44a0-9e60-8ae26a3f052f,2493859.39027405,7263.84262410136
353,4,8,012,48012,,,rpa,11/9/2018 1:31:59 PM,2b26a4a7-4c06-465e-a6a8-9963250be3f0,16480459.3751373,37321.1729633753
354,6,1,005,61005,,,rpa,11/9/2018 11:19:31 AM,13d5f359-fd91-4c72-acb5-17220babda5c,83530408.1110535,64904.503260102
355,3,1,028,31028,,,rpa,11/15/2018 1:48:56 PM,80be900b-edf5-4b02-a13f-b4efc4d0368a,286583.363723755,2509.74716939312
